book_id	edition	isbn	chapter_number	chapter_title	pages	source_url
B01	4th ed. (OUP 2013)	9780199668632		Preliminaries	1-12	https://api.crossref.org/works?filter=prefix:10.1093,type:book-chapter&query.container-title=High-Resolution+Electron+Microscopy&query.author=Spence&rows=40 ; doi: https://doi.org/10.1093/acprof:oso/9780199668632.003.0001
B01	4th ed. (OUP 2013)	9780199668632		Electron optics	13-45	https://api.crossref.org/works?filter=prefix:10.1093,type:book-chapter&query.container-title=High-Resolution+Electron+Microscopy&query.author=Spence&rows=40 ; doi: https://doi.org/10.1093/acprof:oso/9780199668632.003.0002
B01	4th ed. (OUP 2013)	9780199668632		Wave optics	46-66	https://api.crossref.org/works?filter=prefix:10.1093,type:book-chapter&query.container-title=High-Resolution+Electron+Microscopy&query.author=Spence&rows=40 ; doi: https://doi.org/10.1093/acprof:oso/9780199668632.003.0003
B01	4th ed. (OUP 2013)	9780199668632		Coherence and Fourier optics	67-87	https://api.crossref.org/works?filter=prefix:10.1093,type:book-chapter&query.container-title=High-Resolution+Electron+Microscopy&query.author=Spence&rows=40 ; doi: https://doi.org/10.1093/acprof:oso/9780199668632.003.0004
B01	4th ed. (OUP 2013)	9780199668632		TEM imaging of thin crystals and their defects	88-153	https://api.crossref.org/works?filter=prefix:10.1093,type:book-chapter&query.container-title=High-Resolution+Electron+Microscopy&query.author=Spence&rows=40 ; doi: https://doi.org/10.1093/acprof:oso/9780199668632.003.0005
B01	4th ed. (OUP 2013)	9780199668632		Imaging molecules: radiation damage	154-203	https://api.crossref.org/works?filter=prefix:10.1093,type:book-chapter&query.container-title=High-Resolution+Electron+Microscopy&query.author=Spence&rows=40 ; doi: https://doi.org/10.1093/acprof:oso/9780199668632.003.0006
B01	4th ed. (OUP 2013)	9780199668632		Image processing, super-resolution, and diffractive imaging	204-232	https://api.crossref.org/works?filter=prefix:10.1093,type:book-chapter&query.container-title=High-Resolution+Electron+Microscopy&query.author=Spence&rows=40 ; doi: https://doi.org/10.1093/acprof:oso/9780199668632.003.0007
B01	4th ed. (OUP 2013)	9780199668632		Scanning transmission electron microscopy and Z-contrast	233-263	https://api.crossref.org/works?filter=prefix:10.1093,type:book-chapter&query.container-title=High-Resolution+Electron+Microscopy&query.author=Spence&rows=40 ; doi: https://doi.org/10.1093/acprof:oso/9780199668632.003.0008
B01	4th ed. (OUP 2013)	9780199668632		Electron sources and detectors	264-288	https://api.crossref.org/works?filter=prefix:10.1093,type:book-chapter&query.container-title=High-Resolution+Electron+Microscopy&query.author=Spence&rows=40 ; doi: https://doi.org/10.1093/acprof:oso/9780199668632.003.0009
B01	4th ed. (OUP 2013)	9780199668632		Measurement of electron-optical parameters	289-314	https://api.crossref.org/works?filter=prefix:10.1093,type:book-chapter&query.container-title=High-Resolution+Electron+Microscopy&query.author=Spence&rows=40 ; doi: https://doi.org/10.1093/acprof:oso/9780199668632.003.0010
B01	4th ed. (OUP 2013)	9780199668632		Instabilities and the microscope environment	315-323	https://api.crossref.org/works?filter=prefix:10.1093,type:book-chapter&query.container-title=High-Resolution+Electron+Microscopy&query.author=Spence&rows=40 ; doi: https://doi.org/10.1093/acprof:oso/9780199668632.003.0011
B01	4th ed. (OUP 2013)	9780199668632		Experimental methods	324-347	https://api.crossref.org/works?filter=prefix:10.1093,type:book-chapter&query.container-title=High-Resolution+Electron+Microscopy&query.author=Spence&rows=40 ; doi: https://doi.org/10.1093/acprof:oso/9780199668632.003.0012
B01	4th ed. (OUP 2013)	9780199668632		Associated techniques	348-387	https://api.crossref.org/works?filter=prefix:10.1093,type:book-chapter&query.container-title=High-Resolution+Electron+Microscopy&query.author=Spence&rows=40 ; doi: https://doi.org/10.1093/acprof:oso/9780199668632.003.0013
B02	2003 (CUP)	9780521620062/9780521629959/9780511615092		Frontmatter	i-vi	https://www.cambridge.org/core/books/introduction-to-conventional-transmission-electron-microscopy/257FBB684B79174B1C6D3ACCC256ECC0 ; chapter: https://www.cambridge.org/core/books/introduction-to-conventional-transmission-electron-microscopy/frontmatter/E420DB61A4E9EF4C7353B4C48B0067EE
B02	2003 (CUP)	9780521620062/9780521629959/9780511615092		Contents	vii-xiii	https://www.cambridge.org/core/books/introduction-to-conventional-transmission-electron-microscopy/257FBB684B79174B1C6D3ACCC256ECC0 ; chapter: https://www.cambridge.org/core/books/introduction-to-conventional-transmission-electron-microscopy/contents/4447B248D13FE3375914524FD975AC1B
B02	2003 (CUP)	9780521620062/9780521629959/9780511615092		Preface	xiv-xviii	https://www.cambridge.org/core/books/introduction-to-conventional-transmission-electron-microscopy/257FBB684B79174B1C6D3ACCC256ECC0 ; chapter: https://www.cambridge.org/core/books/introduction-to-conventional-transmission-electron-microscopy/preface/0BBA95C7760433E348A4D448A67E2E45
B02	2003 (CUP)	9780521620062/9780521629959/9780511615092		Acknowledgements	xix-xx	https://www.cambridge.org/core/books/introduction-to-conventional-transmission-electron-microscopy/257FBB684B79174B1C6D3ACCC256ECC0 ; chapter: https://www.cambridge.org/core/books/introduction-to-conventional-transmission-electron-microscopy/acknowledgements/0AE877A014F378C89586E0A1D195D0BB
B02	2003 (CUP)	9780521620062/9780521629959/9780511615092		Figure reproductions	xxi-xxii	https://www.cambridge.org/core/books/introduction-to-conventional-transmission-electron-microscopy/257FBB684B79174B1C6D3ACCC256ECC0 ; chapter: https://www.cambridge.org/core/books/introduction-to-conventional-transmission-electron-microscopy/figure-reproductions/68605EA8E2907174C93215141E240D74
B02	2003 (CUP)	9780521620062/9780521629959/9780511615092	1	Basic crystallography	1-78	https://www.cambridge.org/core/books/introduction-to-conventional-transmission-electron-microscopy/257FBB684B79174B1C6D3ACCC256ECC0 ; chapter: https://www.cambridge.org/core/books/introduction-to-conventional-transmission-electron-microscopy/basic-crystallography/826BA518B983FB1DEF31E898F0C02710
B02	2003 (CUP)	9780521620062/9780521629959/9780511615092	2	Basic quantum mechanics, Bragg's Law and other tools	79-135	https://www.cambridge.org/core/books/introduction-to-conventional-transmission-electron-microscopy/257FBB684B79174B1C6D3ACCC256ECC0 ; chapter: https://www.cambridge.org/core/books/introduction-to-conventional-transmission-electron-microscopy/basic-quantum-mechanics-braggs-law-and-other-tools/A7647DA48A298D503DB8882CA0D89C48
B02	2003 (CUP)	9780521620062/9780521629959/9780511615092	3	The transmission electron microscope	136-234	https://www.cambridge.org/core/books/introduction-to-conventional-transmission-electron-microscopy/257FBB684B79174B1C6D3ACCC256ECC0 ; chapter: https://www.cambridge.org/core/books/introduction-to-conventional-transmission-electron-microscopy/transmission-electron-microscope/F3A0A8CA3DECF7D1428539FE1A0134E8
B02	2003 (CUP)	9780521620062/9780521629959/9780511615092	4	Getting started	235-302	https://www.cambridge.org/core/books/introduction-to-conventional-transmission-electron-microscopy/257FBB684B79174B1C6D3ACCC256ECC0 ; chapter: https://www.cambridge.org/core/books/introduction-to-conventional-transmission-electron-microscopy/getting-started/728DA5FBFE4BC8AB6DD16446A772623D
B02	2003 (CUP)	9780521620062/9780521629959/9780511615092	5	Dynamical electron scattering in perfect crystals	303-344	https://www.cambridge.org/core/books/introduction-to-conventional-transmission-electron-microscopy/257FBB684B79174B1C6D3ACCC256ECC0 ; chapter: https://www.cambridge.org/core/books/introduction-to-conventional-transmission-electron-microscopy/dynamical-electron-scattering-in-perfect-crystals/25C16E2668E14EECB6D6BC2153A9D21B
B02	2003 (CUP)	9780521620062/9780521629959/9780511615092	6	Two-beam theory in defect-free crystals	345-394	https://www.cambridge.org/core/books/introduction-to-conventional-transmission-electron-microscopy/257FBB684B79174B1C6D3ACCC256ECC0 ; chapter: https://www.cambridge.org/core/books/introduction-to-conventional-transmission-electron-microscopy/twobeam-theory-in-defectfree-crystals/9235A961EE0A1705A091B165A99CB913
B02	2003 (CUP)	9780521620062/9780521629959/9780511615092	7	Systematic row and zone axis orientations	395-459	https://www.cambridge.org/core/books/introduction-to-conventional-transmission-electron-microscopy/257FBB684B79174B1C6D3ACCC256ECC0 ; chapter: https://www.cambridge.org/core/books/introduction-to-conventional-transmission-electron-microscopy/systematic-row-and-zone-axis-orientations/A08ED8C8E9ACA0C0CB355341DE4C7BEF
B02	2003 (CUP)	9780521620062/9780521629959/9780511615092	8	Defects in crystals	460-517	https://www.cambridge.org/core/books/introduction-to-conventional-transmission-electron-microscopy/257FBB684B79174B1C6D3ACCC256ECC0 ; chapter: https://www.cambridge.org/core/books/introduction-to-conventional-transmission-electron-microscopy/defects-in-crystals/A3B6B50246FF5A65A4BC9805F9E6DB4C
B02	2003 (CUP)	9780521620062/9780521629959/9780511615092	9	Electron diffraction patterns	518-584	https://www.cambridge.org/core/books/introduction-to-conventional-transmission-electron-microscopy/257FBB684B79174B1C6D3ACCC256ECC0 ; chapter: https://www.cambridge.org/core/books/introduction-to-conventional-transmission-electron-microscopy/electron-diffraction-patterns/E1C2F253FEAC948FF804D1D92F277712
B02	2003 (CUP)	9780521620062/9780521629959/9780511615092	10	Phase contrast microscopy	585-660	https://www.cambridge.org/core/books/introduction-to-conventional-transmission-electron-microscopy/257FBB684B79174B1C6D3ACCC256ECC0 ; chapter: https://www.cambridge.org/core/books/introduction-to-conventional-transmission-electron-microscopy/phase-contrast-microscopy/6489660FC60FD539645FAEF0993C3728
B02	2003 (CUP)	9780521620062/9780521629959/9780511615092		Appendix A1 - Explicit crystallographic equations	661-664	https://www.cambridge.org/core/books/introduction-to-conventional-transmission-electron-microscopy/257FBB684B79174B1C6D3ACCC256ECC0 ; chapter: https://www.cambridge.org/core/books/introduction-to-conventional-transmission-electron-microscopy/explicit-crystallographic-equations/F73749F90D9204A7E8321DA4546ACFE3
B02	2003 (CUP)	9780521620062/9780521629959/9780511615092		Appendix A2 - Physical constants	665-665	https://www.cambridge.org/core/books/introduction-to-conventional-transmission-electron-microscopy/257FBB684B79174B1C6D3ACCC256ECC0 ; chapter: https://www.cambridge.org/core/books/introduction-to-conventional-transmission-electron-microscopy/physical-constants/A016A6CB6EC1BEF667AF0375A31B476B
B02	2003 (CUP)	9780521620062/9780521629959/9780511615092		Appendix A3 - Space group encoding and other software	666-666	https://www.cambridge.org/core/books/introduction-to-conventional-transmission-electron-microscopy/257FBB684B79174B1C6D3ACCC256ECC0 ; chapter: https://www.cambridge.org/core/books/introduction-to-conventional-transmission-electron-microscopy/space-group-encoding-and-other-software/7E85CBABD63BDA810A552555D79094FF
B02	2003 (CUP)	9780521620062/9780521629959/9780511615092		Appendix A4 - Point groups and space groups	667-676	https://www.cambridge.org/core/books/introduction-to-conventional-transmission-electron-microscopy/257FBB684B79174B1C6D3ACCC256ECC0 ; chapter: https://www.cambridge.org/core/books/introduction-to-conventional-transmission-electron-microscopy/point-groups-and-space-groups/31C6F1AAE35A6ADBD85A1FB1B234587C
B02	2003 (CUP)	9780521620062/9780521629959/9780511615092		List of symbols	677-684	https://www.cambridge.org/core/books/introduction-to-conventional-transmission-electron-microscopy/257FBB684B79174B1C6D3ACCC256ECC0 ; chapter: https://www.cambridge.org/core/books/introduction-to-conventional-transmission-electron-microscopy/list-of-symbols/ADB30F3F10C565640BE6A7D05A70DF6E
B02	2003 (CUP)	9780521620062/9780521629959/9780511615092		Bibliography	685-704	https://www.cambridge.org/core/books/introduction-to-conventional-transmission-electron-microscopy/257FBB684B79174B1C6D3ACCC256ECC0 ; chapter: https://www.cambridge.org/core/books/introduction-to-conventional-transmission-electron-microscopy/bibliography/07E095F53CF5407AB800D648570C0DF7
B02	2003 (CUP)	9780521620062/9780521629959/9780511615092		Index	705-718	https://www.cambridge.org/core/books/introduction-to-conventional-transmission-electron-microscopy/257FBB684B79174B1C6D3ACCC256ECC0 ; chapter: https://www.cambridge.org/core/books/introduction-to-conventional-transmission-electron-microscopy/index/6D68ED7DE85424FAFF473C54DEE29E7E
B03	2nd ed. (Academic Press 2022)	9780128189795	54	Introduction		https://shop.elsevier.com/books/principles-of-electron-optics-volume-3/hawkes/978-0-12-818979-5
B03	2nd ed. (Academic Press 2022)	9780128189795	55	The Schrödinger Equation  [part: Part XI – Wave Mechanics]		https://shop.elsevier.com/books/principles-of-electron-optics-volume-3/hawkes/978-0-12-818979-5
B03	2nd ed. (Academic Press 2022)	9780128189795	56	The Relativistic Wave Equation  [part: Part XI – Wave Mechanics]		https://shop.elsevier.com/books/principles-of-electron-optics-volume-3/hawkes/978-0-12-818979-5
B03	2nd ed. (Academic Press 2022)	9780128189795	57	The Eikonal Approximation  [part: Part XI – Wave Mechanics]		https://shop.elsevier.com/books/principles-of-electron-optics-volume-3/hawkes/978-0-12-818979-5
B03	2nd ed. (Academic Press 2022)	9780128189795	58	Paraxial Wave Optics  [part: Part XI – Wave Mechanics]		https://shop.elsevier.com/books/principles-of-electron-optics-volume-3/hawkes/978-0-12-818979-5
B03	2nd ed. (Academic Press 2022)	9780128189795	59	The General Theory of Electron Diffraction and Interference  [part: Part XI – Wave Mechanics]		https://shop.elsevier.com/books/principles-of-electron-optics-volume-3/hawkes/978-0-12-818979-5
B03	2nd ed. (Academic Press 2022)	9780128189795	60	Elementary Diffraction Patterns  [part: Part XI – Wave Mechanics]		https://shop.elsevier.com/books/principles-of-electron-optics-volume-3/hawkes/978-0-12-818979-5
B03	2nd ed. (Academic Press 2022)	9780128189795	61	General Introduction  [part: Part XII, Electron Interference and Electron Holography]		https://shop.elsevier.com/books/principles-of-electron-optics-volume-3/hawkes/978-0-12-818979-5
B03	2nd ed. (Academic Press 2022)	9780128189795	62	Interferometry  [part: Part XII, Electron Interference and Electron Holography]		https://shop.elsevier.com/books/principles-of-electron-optics-volume-3/hawkes/978-0-12-818979-5
B03	2nd ed. (Academic Press 2022)	9780128189795	63	Holography  [part: Part XII, Electron Interference and Electron Holography]		https://shop.elsevier.com/books/principles-of-electron-optics-volume-3/hawkes/978-0-12-818979-5
B03	2nd ed. (Academic Press 2022)	9780128189795	64	General Introduction  [part: Part XIII, Theory of Image Formation]		https://shop.elsevier.com/books/principles-of-electron-optics-volume-3/hawkes/978-0-12-818979-5
B03	2nd ed. (Academic Press 2022)	9780128189795	65	Fundamentals of Transfer Theory  [part: Part XIII, Theory of Image Formation]		https://shop.elsevier.com/books/principles-of-electron-optics-volume-3/hawkes/978-0-12-818979-5
B03	2nd ed. (Academic Press 2022)	9780128189795	66	The Theory of Bright-field Imaging.  [part: Part XIII, Theory of Image Formation]		https://shop.elsevier.com/books/principles-of-electron-optics-volume-3/hawkes/978-0-12-818979-5
B03	2nd ed. (Academic Press 2022)	9780128189795	67	Image Formation in the Scanning Transmission Electron Microscope  [part: Part XIII, Theory of Image Formation]		https://shop.elsevier.com/books/principles-of-electron-optics-volume-3/hawkes/978-0-12-818979-5
B03	2nd ed. (Academic Press 2022)	9780128189795	68	Statistical Parameter Estimation Theory  [part: Part XIII, Theory of Image Formation]		https://shop.elsevier.com/books/principles-of-electron-optics-volume-3/hawkes/978-0-12-818979-5
B03	2nd ed. (Academic Press 2022)	9780128189795	69	Electron Interactions in Thin Specimens  [part: Part XIV – Electron–specimen Interactions]		https://shop.elsevier.com/books/principles-of-electron-optics-volume-3/hawkes/978-0-12-818979-5
B03	2nd ed. (Academic Press 2022)	9780128189795	70	Introduction  [part: Part XV – Digital Image Processing]		https://shop.elsevier.com/books/principles-of-electron-optics-volume-3/hawkes/978-0-12-818979-5
B03	2nd ed. (Academic Press 2022)	9780128189795	71	Acquisition, Sampling and Coding  [part: Part XV – Digital Image Processing]		https://shop.elsevier.com/books/principles-of-electron-optics-volume-3/hawkes/978-0-12-818979-5
B03	2nd ed. (Academic Press 2022)	9780128189795	72	Enhancement  [part: Part XV – Digital Image Processing]		https://shop.elsevier.com/books/principles-of-electron-optics-volume-3/hawkes/978-0-12-818979-5
B03	2nd ed. (Academic Press 2022)	9780128189795	73	Linear Restoration  [part: Part XV – Digital Image Processing]		https://shop.elsevier.com/books/principles-of-electron-optics-volume-3/hawkes/978-0-12-818979-5
B03	2nd ed. (Academic Press 2022)	9780128189795	74	Nonlinear Restoration – the Phase Problem  [part: Part XV – Digital Image Processing]		https://shop.elsevier.com/books/principles-of-electron-optics-volume-3/hawkes/978-0-12-818979-5
B03	2nd ed. (Academic Press 2022)	9780128189795	75	Three-dimensional Reconstruction  [part: Part XV – Digital Image Processing]		https://shop.elsevier.com/books/principles-of-electron-optics-volume-3/hawkes/978-0-12-818979-5
B03	2nd ed. (Academic Press 2022)	9780128189795	76	Image Analysis  [part: Part XV – Digital Image Processing]		https://shop.elsevier.com/books/principles-of-electron-optics-volume-3/hawkes/978-0-12-818979-5
B03	2nd ed. (Academic Press 2022)	9780128189795	77	Microscope Parameter Measurement and Instrument Control  [part: Part XV – Digital Image Processing]		https://shop.elsevier.com/books/principles-of-electron-optics-volume-3/hawkes/978-0-12-818979-5
B03	2nd ed. (Academic Press 2022)	9780128189795	78	Coherence and the Brightness Functions  [part: Part XVI – Coherence, Brightness and Spectral Functions]		https://shop.elsevier.com/books/principles-of-electron-optics-volume-3/hawkes/978-0-12-818979-5
B03	2nd ed. (Academic Press 2022)	9780128189795	79	Wigner Optics  [part: Part XVI – Coherence, Brightness and Spectral Functions]		https://shop.elsevier.com/books/principles-of-electron-optics-volume-3/hawkes/978-0-12-818979-5
B03	2nd ed. (Academic Press 2022)	9780128189795	80	Orbital Angular Momentum, Vortex Beams and the Quantum Electron Microscope  [part: PART XVII – Vortex Studies, the Quantum Electron Microscope]		https://shop.elsevier.com/books/principles-of-electron-optics-volume-3/hawkes/978-0-12-818979-5
B03	2nd ed. (Academic Press 2022)	9780128189795		Preface to the Second Edition	xiii-xv	https://api.crossref.org/works?filter=isbn:9780128189795&rows=200 ; doi: https://doi.org/10.1016/b978-0-12-818979-5.00084-x
B03	2nd ed. (Academic Press 2022)	9780128189795		Contents	vii-xii	https://api.crossref.org/works?filter=isbn:9780128189795&rows=200 ; doi: https://doi.org/10.1016/b978-0-12-818979-5.00083-8
B03	2nd ed. (Academic Press 2022)	9780128189795		Preface to the First Edition	xvii-xviii	https://api.crossref.org/works?filter=isbn:9780128189795&rows=200 ; doi: https://doi.org/10.1016/b978-0-12-818979-5.00085-1
B03	2nd ed. (Academic Press 2022)	9780128189795		Dedication	v	https://api.crossref.org/works?filter=isbn:9780128189795&rows=200 ; doi: https://doi.org/10.1016/b978-0-12-818979-5.00086-3
B03	2nd ed. (Academic Press 2022)	9780128189795		Title page	i-iii	https://api.crossref.org/works?filter=isbn:9780128189795&rows=200 ; doi: https://doi.org/10.1016/b978-0-12-818979-5.00081-4
B03	2nd ed. (Academic Press 2022)	9780128189795		Copyright	iv	https://api.crossref.org/works?filter=isbn:9780128189795&rows=200 ; doi: https://doi.org/10.1016/b978-0-12-818979-5.00082-6
B03	2nd ed. (Academic Press 2022)	9780128189795		Introduction	1457-1472	https://api.crossref.org/works?filter=isbn:9780128189795&rows=200 ; doi: https://doi.org/10.1016/b978-0-12-818979-5.00054-1
B03	2nd ed. (Academic Press 2022)	9780128189795		The Schrödinger Equation	1475-1480	https://api.crossref.org/works?filter=isbn:9780128189795&rows=200 ; doi: https://doi.org/10.1016/b978-0-12-818979-5.00055-3
B03	2nd ed. (Academic Press 2022)	9780128189795		The Relativistic Wave Equation	1481-1493	https://api.crossref.org/works?filter=isbn:9780128189795&rows=200 ; doi: https://doi.org/10.1016/b978-0-12-818979-5.00056-5
B03	2nd ed. (Academic Press 2022)	9780128189795		The Eikonal Approximation	1495-1504	https://api.crossref.org/works?filter=isbn:9780128189795&rows=200 ; doi: https://doi.org/10.1016/b978-0-12-818979-5.00057-7
B03	2nd ed. (Academic Press 2022)	9780128189795		Paraxial Wave Optics	1505-1520	https://api.crossref.org/works?filter=isbn:9780128189795&rows=200 ; doi: https://doi.org/10.1016/b978-0-12-818979-5.00058-9
B03	2nd ed. (Academic Press 2022)	9780128189795		The General Theory of Electron Diffraction and Interference	1521-1540	https://api.crossref.org/works?filter=isbn:9780128189795&rows=200 ; doi: https://doi.org/10.1016/b978-0-12-818979-5.00059-0
B03	2nd ed. (Academic Press 2022)	9780128189795		Elementary Diffraction Patterns	1541-1565	https://api.crossref.org/works?filter=isbn:9780128189795&rows=200 ; doi: https://doi.org/10.1016/b978-0-12-818979-5.00060-7
B03	2nd ed. (Academic Press 2022)	9780128189795		General Introduction	1569-1580	https://api.crossref.org/works?filter=isbn:9780128189795&rows=200 ; doi: https://doi.org/10.1016/b978-0-12-818979-5.00061-9
B03	2nd ed. (Academic Press 2022)	9780128189795		Interferometry	1581-1621	https://api.crossref.org/works?filter=isbn:9780128189795&rows=200 ; doi: https://doi.org/10.1016/b978-0-12-818979-5.00062-0
B03	2nd ed. (Academic Press 2022)	9780128189795		Holography	1623-1681	https://api.crossref.org/works?filter=isbn:9780128189795&rows=200 ; doi: https://doi.org/10.1016/b978-0-12-818979-5.00063-2
B03	2nd ed. (Academic Press 2022)	9780128189795		General Introduction	1685-1690	https://api.crossref.org/works?filter=isbn:9780128189795&rows=200 ; doi: https://doi.org/10.1016/b978-0-12-818979-5.00064-4
B03	2nd ed. (Academic Press 2022)	9780128189795		Fundamentals of Transfer Theory	1691-1705	https://api.crossref.org/works?filter=isbn:9780128189795&rows=200 ; doi: https://doi.org/10.1016/b978-0-12-818979-5.00065-6
B03	2nd ed. (Academic Press 2022)	9780128189795		Image Formation in the Conventional Transmission Electron Microscope	1707-1796	https://api.crossref.org/works?filter=isbn:9780128189795&rows=200 ; doi: https://doi.org/10.1016/b978-0-12-818979-5.00066-8
B03	2nd ed. (Academic Press 2022)	9780128189795		Image Formation in the Scanning Transmission Electron Microscope	1797-1851	https://api.crossref.org/works?filter=isbn:9780128189795&rows=200 ; doi: https://doi.org/10.1016/b978-0-12-818979-5.00067-x
B03	2nd ed. (Academic Press 2022)	9780128189795		Statistical Parameter Estimation Theory	1853-1867	https://api.crossref.org/works?filter=isbn:9780128189795&rows=200 ; doi: https://doi.org/10.1016/b978-0-12-818979-5.00068-1
B03	2nd ed. (Academic Press 2022)	9780128189795		Notes and References	1869-1988	https://api.crossref.org/works?filter=isbn:9780128189795&rows=200 ; doi: https://doi.org/10.1016/b978-0-12-818979-5.00101-7
B03	2nd ed. (Academic Press 2022)	9780128189795		Index	1989-1998	https://api.crossref.org/works?filter=isbn:9780128189795&rows=200 ; doi: https://doi.org/10.1016/b978-0-12-818979-5.00102-9
B04	2nd ed. (Academic Press 2022)	9780323916462	69	Electron Interactions in Thin Specimens  [part: Part XIV Electron–specimen Interactions]		https://shop.elsevier.com/books/principles-of-electron-optics-volume-4/hawkes/978-0-323-91646-2
B04	2nd ed. (Academic Press 2022)	9780323916462	70	Introduction  [part: Part XV Digital Image Processing]		https://shop.elsevier.com/books/principles-of-electron-optics-volume-4/hawkes/978-0-323-91646-2
B04	2nd ed. (Academic Press 2022)	9780323916462	71	Acquisition, Sampling and Coding  [part: Part XV Digital Image Processing]		https://shop.elsevier.com/books/principles-of-electron-optics-volume-4/hawkes/978-0-323-91646-2
B04	2nd ed. (Academic Press 2022)	9780323916462	72	Enhancement  [part: Part XV Digital Image Processing]		https://shop.elsevier.com/books/principles-of-electron-optics-volume-4/hawkes/978-0-323-91646-2
B04	2nd ed. (Academic Press 2022)	9780323916462	73	Linear Restoration  [part: Part XV Digital Image Processing]		https://shop.elsevier.com/books/principles-of-electron-optics-volume-4/hawkes/978-0-323-91646-2
B04	2nd ed. (Academic Press 2022)	9780323916462	74	Nonlinear Restoration – the Phase Problem  [part: Part XV Digital Image Processing]		https://shop.elsevier.com/books/principles-of-electron-optics-volume-4/hawkes/978-0-323-91646-2
B04	2nd ed. (Academic Press 2022)	9780323916462	75	Three-dimensional Reconstruction  [part: Part XV Digital Image Processing]		https://shop.elsevier.com/books/principles-of-electron-optics-volume-4/hawkes/978-0-323-91646-2
B04	2nd ed. (Academic Press 2022)	9780323916462	76	Image Analysis  [part: Part XV Digital Image Processing]		https://shop.elsevier.com/books/principles-of-electron-optics-volume-4/hawkes/978-0-323-91646-2
B04	2nd ed. (Academic Press 2022)	9780323916462	77	Instrument Control and Instrumental Image Manipulation  [part: Part XV Digital Image Processing]		https://shop.elsevier.com/books/principles-of-electron-optics-volume-4/hawkes/978-0-323-91646-2
B04	2nd ed. (Academic Press 2022)	9780323916462	78	Coherence and the Brightness Functions  [part: Part XVI Coherence, Brightness and Spectral Functions]		https://shop.elsevier.com/books/principles-of-electron-optics-volume-4/hawkes/978-0-323-91646-2
B04	2nd ed. (Academic Press 2022)	9780323916462	79	Wigner Optics  [part: Part XVI Coherence, Brightness and Spectral Functions]		https://shop.elsevier.com/books/principles-of-electron-optics-volume-4/hawkes/978-0-323-91646-2
B04	2nd ed. (Academic Press 2022)	9780323916462	80	Orbital Angular Momentum, Vortex Beams and the Quantum Electron Microscope  [part: Part XVII Vortex Studies, the Quantum Electron Microscope]		https://shop.elsevier.com/books/principles-of-electron-optics-volume-4/hawkes/978-0-323-91646-2
B04	2nd ed. (Academic Press 2022)	9780323916462		Dedication	v	https://api.crossref.org/works?filter=isbn:9780323916462&rows=200 ; doi: https://doi.org/10.1016/b978-0-323-91646-2.00089-x
B04	2nd ed. (Academic Press 2022)	9780323916462		Copyright	iv	https://api.crossref.org/works?filter=isbn:9780323916462&rows=200 ; doi: https://doi.org/10.1016/b978-0-323-91646-2.00082-7
B04	2nd ed. (Academic Press 2022)	9780323916462		Preface to the First Edition	xix-xx	https://api.crossref.org/works?filter=isbn:9780323916462&rows=200 ; doi: https://doi.org/10.1016/b978-0-323-91646-2.00085-2
B04	2nd ed. (Academic Press 2022)	9780323916462		Contents	vii-xiii	https://api.crossref.org/works?filter=isbn:9780323916462&rows=200 ; doi: https://doi.org/10.1016/b978-0-323-91646-2.00083-9
B04	2nd ed. (Academic Press 2022)	9780323916462		Preface to the Second Edition	xv-xviii	https://api.crossref.org/works?filter=isbn:9780323916462&rows=200 ; doi: https://doi.org/10.1016/b978-0-323-91646-2.00084-0
B04	2nd ed. (Academic Press 2022)	9780323916462		Title page	i-iii	https://api.crossref.org/works?filter=isbn:9780323916462&rows=200 ; doi: https://doi.org/10.1016/b978-0-323-91646-2.00081-5
B04	2nd ed. (Academic Press 2022)	9780323916462		Electron–Specimen Interactions	1999-2083	https://api.crossref.org/works?filter=isbn:9780323916462&rows=200 ; doi: https://doi.org/10.1016/b978-0-323-91646-2.00069-4
B04	2nd ed. (Academic Press 2022)	9780323916462		Introduction	2087-2099	https://api.crossref.org/works?filter=isbn:9780323916462&rows=200 ; doi: https://doi.org/10.1016/b978-0-323-91646-2.00070-0
B04	2nd ed. (Academic Press 2022)	9780323916462		Acquisition, Sampling and Coding	2101-2117	https://api.crossref.org/works?filter=isbn:9780323916462&rows=200 ; doi: https://doi.org/10.1016/b978-0-323-91646-2.00071-2
B04	2nd ed. (Academic Press 2022)	9780323916462		Enhancement	2119-2150	https://api.crossref.org/works?filter=isbn:9780323916462&rows=200 ; doi: https://doi.org/10.1016/b978-0-323-91646-2.00072-4
B04	2nd ed. (Academic Press 2022)	9780323916462		Linear Restoration	2151-2168	https://api.crossref.org/works?filter=isbn:9780323916462&rows=200 ; doi: https://doi.org/10.1016/b978-0-323-91646-2.00073-6
B04	2nd ed. (Academic Press 2022)	9780323916462		Nonlinear Restoration – The Phase Problem	2169-2219	https://api.crossref.org/works?filter=isbn:9780323916462&rows=200 ; doi: https://doi.org/10.1016/b978-0-323-91646-2.00074-8
B04	2nd ed. (Academic Press 2022)	9780323916462		Three-Dimensional Reconstruction	2221-2274	https://api.crossref.org/works?filter=isbn:9780323916462&rows=200 ; doi: https://doi.org/10.1016/b978-0-323-91646-2.00075-x
B04	2nd ed. (Academic Press 2022)	9780323916462		Image Analysis	2275-2294	https://api.crossref.org/works?filter=isbn:9780323916462&rows=200 ; doi: https://doi.org/10.1016/b978-0-323-91646-2.00076-1
